Entity,Code,Date,Daily confirmed cases (7-day average),Days since confirmed cases first reached 30 per day
Algeria,DZA,"May 3, 2020",148.42857,38
Algeria,DZA,"May 4, 2020",156,39
Algeria,DZA,"May 5, 2020",161.57143,40
Algeria,DZA,"May 6, 2020",169.85714,41
Algeria,DZA,"May 7, 2020",164.14286,42
Algeria,DZA,"May 8, 2020",168,43
Algeria,DZA,"May 9, 2020",173.57143,44
Algeria,DZA,"May 10, 2020",180.42857,45
Algeria,DZA,"May 11, 2020",178.42857,46
Algeria,DZA,"May 12, 2020",177.57143,47
Algeria,DZA,"May 13, 2020",175.57143,48
Algeria,DZA,"May 14, 2020",179.42857,49
Algeria,DZA,"May 15, 2020",180,50
Algeria,DZA,"May 16, 2020",180,51
Algeria,DZA,"May 17, 2020",180.42857,52
Algeria,DZA,"May 18, 2020",185.14286,53
Algeria,DZA,"May 19, 2020",187.14286,54
Algeria,DZA,"May 20, 2020",187.14286,55
Algeria,DZA,"May 21, 2020",184.14286,56
Algeria,DZA,"May 22, 2020",183.71429,57
Algeria,DZA,"May 23, 2020",184.14286,58
Algeria,DZA,"May 24, 2020",184.57143,59
Algeria,DZA,"May 25, 2020",183.85714,60
Algeria,DZA,"May 26, 2020",186,61
Algeria,DZA,"May 27, 2020",188.57143,62
Algeria,DZA,"May 28, 2020",187.85714,63
Algeria,DZA,"May 29, 2020",181.28571,64
Algeria,DZA,"May 30, 2020",173.71429,65
Algeria,DZA,"May 31, 2020",164.85714,66
Algeria,DZA,"Jun 1, 2020",155.42857,67
Algeria,DZA,"Jun 2, 2020",144.28571,68
Algeria,DZA,"Jun 3, 2020",132.71429,69
Algeria,DZA,"Jun 4, 2020",109.85714,70
Algeria,DZA,"Jun 5, 2020",119.14286,71
Algeria,DZA,"Jun 6, 2020",114.42857,72
Algeria,DZA,"Jun 7, 2020",111.85714,73
Algeria,DZA,"Jun 8, 2020",108.57143,74
Algeria,DZA,"Jun 9, 2020",107.42857,75
Algeria,DZA,"Jun 10, 2020",108,76
Algeria,DZA,"Jun 11, 2020",122.57143,77
Algeria,DZA,"Jun 12, 2020",108.28571,78
Algeria,DZA,"Jun 13, 2020",109,79
Algeria,DZA,"Jun 14, 2020",108.57143,80
Andorra,AND,"Mar 3, 2020",,-26
Andorra,AND,"Mar 4, 2020",,-25
Andorra,AND,"Mar 5, 2020",,-24
Andorra,AND,"Mar 6, 2020",,-23
Andorra,AND,"Mar 7, 2020",,-22
Andorra,AND,"Mar 8, 2020",,-21
Andorra,AND,"Mar 9, 2020",,-20
Andorra,AND,"Mar 10, 2020",,-19
Andorra,AND,"Mar 11, 2020",,-18
Andorra,AND,"Mar 12, 2020",,-17
Andorra,AND,"Mar 13, 2020",,-16
Andorra,AND,"Mar 14, 2020",,-15
Andorra,AND,"Mar 15, 2020",,-14
Andorra,AND,"Mar 16, 2020",,-13
Andorra,AND,"Mar 17, 2020",4.33333,-12
Andorra,AND,"Mar 18, 2020",3.25,-11
Andorra,AND,"Mar 19, 2020",10.4,-10
Andorra,AND,"Mar 20, 2020",12.33333,-9
Andorra,AND,"Mar 21, 2020",12.16667,-8
Andorra,AND,"Mar 22, 2020",12.28571,-7
Andorra,AND,"Mar 23, 2020",15.42857,-6
Andorra,AND,"Mar 24, 2020",17,-5
Andorra,AND,"Mar 25, 2020",21.42857,-4
Andorra,AND,"Mar 26, 2020",19.28571,-3
Andorra,AND,"Mar 27, 2020",21.28571,-2
Andorra,AND,"Mar 28, 2020",27.42857,-1
Andorra,AND,"Mar 29, 2020",31.42857,0
Andorra,AND,"Mar 30, 2020",31.57143,1
Andorra,AND,"Mar 31, 2020",33.85714,2
Andorra,AND,"Apr 1, 2020",30.28571,3
Andorra,AND,"Apr 2, 2020",28.85714,4
Andorra,AND,"Apr 3, 2020",29.14286,5
Andorra,AND,"Apr 4, 2020",24.57143,6
Andorra,AND,"Apr 5, 2020",22.57143,7
Andorra,AND,"Apr 6, 2020",23.85714,8
Andorra,AND,"Apr 7, 2020",22.28571,9
Andorra,AND,"Apr 8, 2020",24.14286,10
Andorra,AND,"Apr 9, 2020",24.85714,11
Andorra,AND,"Apr 10, 2020",22.14286,12
Andorra,AND,"Apr 11, 2020",23.14286,13
Andorra,AND,"Apr 12, 2020",22.28571,14
Andorra,AND,"Apr 13, 2020",19.57143,15
Andorra,AND,"Apr 14, 2020",17.14286,16
Andorra,AND,"Apr 15, 2020",16.28571,17
Andorra,AND,"Apr 16, 2020",15.57143,18
Andorra,AND,"Apr 17, 2020",14.14286,19
Andorra,AND,"Apr 18, 2020",13.57143,20
Andorra,AND,"Apr 19, 2020",11.71429,21
Andorra,AND,"Apr 20, 2020",10.71429,22
Andorra,AND,"Apr 21, 2020",10.14286,23
Andorra,AND,"Apr 22, 2020",8.28571,24
Andorra,AND,"Apr 23, 2020",7.14286,25
Andorra,AND,"Apr 24, 2020",6,26
Andorra,AND,"Apr 25, 2020",5,27
Andorra,AND,"Apr 26, 2020",4.14286,28
Andorra,AND,"Apr 27, 2020",3.85714,29
Andorra,AND,"Apr 28, 2020",3.71429,30
Andorra,AND,"Apr 29, 2020",3.71429,31
Andorra,AND,"Apr 30, 2020",2.85714,32
Andorra,AND,"May 1, 2020",3,33
Andorra,AND,"May 2, 2020",2.14286,34
Andorra,AND,"May 3, 2020",2,35
Andorra,AND,"May 4, 2020",1.14286,36
Andorra,AND,"May 5, 2020",1,37
Andorra,AND,"May 6, 2020",1.14286,38
Andorra,AND,"May 7, 2020",1.14286,39
Andorra,AND,"May 8, 2020",1,40
Andorra,AND,"May 9, 2020",0.85714,41
Andorra,AND,"May 10, 2020",1,42
Andorra,AND,"May 11, 2020",1,43
Andorra,AND,"May 12, 2020",0.85714,44
Andorra,AND,"May 13, 2020",1,45
Andorra,AND,"May 14, 2020",1.28571,46
Andorra,AND,"May 15, 2020",1.28571,47
Andorra,AND,"May 16, 2020",1.28571,48
Andorra,AND,"May 17, 2020",1,49
Andorra,AND,"May 18, 2020",0.85714,50
Andorra,AND,"May 19, 2020",0.71429,51
Andorra,AND,"May 20, 2020",0.42857,52
Andorra,AND,"May 21, 2020",0.28571,53
Andorra,AND,"May 22, 2020",0.14286,54
Andorra,AND,"May 23, 2020",0.14286,55
Andorra,AND,"May 24, 2020",0.14286,56
Andorra,AND,"May 25, 2020",0.28571,57
Andorra,AND,"May 26, 2020",0.28571,58
Andorra,AND,"May 27, 2020",0.28571,59
Andorra,AND,"May 28, 2020",0.14286,60
Andorra,AND,"May 29, 2020",0.14286,61
Andorra,AND,"May 30, 2020",0.28571,62
Andorra,AND,"May 31, 2020",0.28571,63
Andorra,AND,"Jun 1, 2020",0.14286,64
Andorra,AND,"Jun 2, 2020",0.28571,65
Andorra,AND,"Jun 3, 2020",11.57143,66
Andorra,AND,"Jun 4, 2020",12.57143,67
Andorra,AND,"Jun 5, 2020",12.71429,68
Andorra,AND,"Jun 6, 2020",12.57143,69
Andorra,AND,"Jun 7, 2020",12.57143,70
Andorra,AND,"Jun 8, 2020",12.57143,71
Andorra,AND,"Jun 9, 2020",12.42857,72
Andorra,AND,"Jun 10, 2020",1.14286,73
Andorra,AND,"Jun 11, 2020",0.14286,74
Andorra,AND,"Jun 12, 2020",0,75
Andorra,AND,"Jun 13, 2020",0.14286,76
Andorra,AND,"Jun 14, 2020",0.14286,77
Angola,AGO,"Mar 24, 2020",0.66667,
Angola,AGO,"Mar 25, 2020",0.5,
Angola,AGO,"Mar 26, 2020",0.4,
Angola,AGO,"Mar 27, 2020",0.5,
Angola,AGO,"Mar 28, 2020",0.57143,
Angola,AGO,"Mar 29, 2020",0.28571,
Angola,AGO,"Mar 30, 2020",0.71429,
Angola,AGO,"Mar 31, 2020",0.71429,
Angola,AGO,"Apr 1, 2020",0.71429,
Angola,AGO,"Apr 2, 2020",0.85714,
Angola,AGO,"Apr 3, 2020",0.71429,
Angola,AGO,"Apr 4, 2020",0.57143,
Angola,AGO,"Apr 5, 2020",0.85714,
Angola,AGO,"Apr 6, 2020",1,
Angola,AGO,"Apr 7, 2020",1.28571,
Angola,AGO,"Apr 8, 2020",1.42857,
Angola,AGO,"Apr 9, 2020",1.57143,
Angola,AGO,"Apr 10, 2020",1.57143,
Angola,AGO,"Apr 11, 2020",1.57143,
Angola,AGO,"Apr 12, 2020",1.28571,
Angola,AGO,"Apr 13, 2020",0.71429,
Angola,AGO,"Apr 14, 2020",0.42857,
Angola,AGO,"Apr 15, 2020",0.28571,
Angola,AGO,"Apr 16, 2020",0,
Angola,AGO,"Apr 17, 2020",0,
Angola,AGO,"Apr 18, 2020",0,
Angola,AGO,"Apr 19, 2020",0.71429,
Angola,AGO,"Apr 20, 2020",0.71429,
Angola,AGO,"Apr 21, 2020",0.71429,
Angola,AGO,"Apr 22, 2020",0.71429,
Angola,AGO,"Apr 23, 2020",0.71429,
Angola,AGO,"Apr 24, 2020",0.85714,
Angola,AGO,"Apr 25, 2020",0.85714,
Angola,AGO,"Apr 26, 2020",0.14286,
Angola,AGO,"Apr 27, 2020",0.28571,
Angola,AGO,"Apr 28, 2020",0.42857,
Angola,AGO,"Apr 29, 2020",0.42857,
Angola,AGO,"Apr 30, 2020",0.42857,
Angola,AGO,"May 1, 2020",0.28571,
Angola,AGO,"May 2, 2020",0.57143,
Angola,AGO,"May 3, 2020",1.42857,
Angola,AGO,"May 4, 2020",1.28571,
Angola,AGO,"May 5, 2020",1.14286,
Angola,AGO,"May 6, 2020",1.28571,
Angola,AGO,"May 7, 2020",1.28571,
Angola,AGO,"May 8, 2020",1.28571,
Angola,AGO,"May 9, 2020",2,
Angola,AGO,"May 10, 2020",1.14286,
Angola,AGO,"May 11, 2020",1.42857,
Angola,AGO,"May 12, 2020",1.42857,
Angola,AGO,"May 13, 2020",1.28571,
Angola,AGO,"May 14, 2020",1.28571,
Angola,AGO,"May 15, 2020",1.71429,
Angola,AGO,"May 16, 2020",0.71429,
Angola,AGO,"May 17, 2020",0.71429,
Angola,AGO,"May 18, 2020",0.42857,
Angola,AGO,"May 19, 2020",0.42857,
Angola,AGO,"May 20, 2020",0.71429,
Angola,AGO,"May 21, 2020",1,
Angola,AGO,"May 22, 2020",1.42857,
Angola,AGO,"May 23, 2020",1.71429,
Angola,AGO,"May 24, 2020",1.71429,
Angola,AGO,"May 25, 2020",3,
Angola,AGO,"May 26, 2020",3,
Angola,AGO,"May 27, 2020",3,
Angola,AGO,"May 28, 2020",2.71429,
Angola,AGO,"May 29, 2020",2.14286,
Angola,AGO,"May 30, 2020",2.42857,
Angola,AGO,"May 31, 2020",3.42857,
Angola,AGO,"Jun 1, 2020",2.42857,
Angola,AGO,"Jun 2, 2020",2.42857,
Angola,AGO,"Jun 3, 2020",2.14286,
Angola,AGO,"Jun 4, 2020",2.14286,
Angola,AGO,"Jun 5, 2020",1.85714,
Angola,AGO,"Jun 6, 2020",1.28571,
Angola,AGO,"Jun 7, 2020",0.28571,
Angola,AGO,"Jun 8, 2020",0.71429,
Angola,AGO,"Jun 9, 2020",0.85714,
Angola,AGO,"Jun 10, 2020",1.42857,
Angola,AGO,"Jun 11, 2020",3.85714,
Angola,AGO,"Jun 12, 2020",4.57143,
Angola,AGO,"Jun 13, 2020",6.28571,
Angola,AGO,"Jun 14, 2020",7.42857,
Anguilla,AIA,"Mar 29, 2020",0.66667,
Anguilla,AIA,"Mar 30, 2020",0.5,
Anguilla,AIA,"Mar 31, 2020",0.4,
Anguilla,AIA,"Apr 1, 2020",0.33333,
Anguilla,AIA,"Apr 2, 2020",0.28571,
Anguilla,AIA,"Apr 3, 2020",0.14286,
Anguilla,AIA,"Apr 4, 2020",0.14286,
Anguilla,AIA,"Apr 5, 2020",0.14286,
Anguilla,AIA,"Apr 6, 2020",0.14286,
Anguilla,AIA,"Apr 7, 2020",0.14286,
Anguilla,AIA,"Apr 8, 2020",0.14286,
Anguilla,AIA,"Apr 9, 2020",0.14286,
Anguilla,AIA,"Apr 10, 2020",0,
Anguilla,AIA,"Apr 11, 2020",0,
Anguilla,AIA,"Apr 12, 2020",0,
Anguilla,AIA,"Apr 13, 2020",0,
Anguilla,AIA,"Apr 14, 2020",0,
Anguilla,AIA,"Apr 15, 2020",0,
Anguilla,AIA,"Apr 16, 2020",0,
Anguilla,AIA,"Apr 17, 2020",0,
Anguilla,AIA,"Apr 18, 2020",0,
Anguilla,AIA,"Apr 19, 2020",0,
Anguilla,AIA,"Apr 20, 2020",0,
Anguilla,AIA,"Apr 21, 2020",0,
Anguilla,AIA,"Apr 22, 2020",0,
Anguilla,AIA,"Apr 23, 2020",0,
Anguilla,AIA,"Apr 24, 2020",0,
Anguilla,AIA,"Apr 25, 2020",0,
Anguilla,AIA,"Apr 26, 2020",0,
Anguilla,AIA,"Apr 27, 2020",0,
Anguilla,AIA,"Apr 28, 2020",0,
Anguilla,AIA,"Apr 29, 2020",0,
Anguilla,AIA,"Apr 30, 2020",0,
Anguilla,AIA,"May 1, 2020",0,
Anguilla,AIA,"May 2, 2020",0,
Anguilla,AIA,"May 3, 2020",0,
Anguilla,AIA,"May 4, 2020",0,
Anguilla,AIA,"May 5, 2020",0,
Anguilla,AIA,"May 6, 2020",0,
Anguilla,AIA,"May 7, 2020",0,
Anguilla,AIA,"May 8, 2020",0,
Anguilla,AIA,"May 9, 2020",0,
Anguilla,AIA,"May 10, 2020",0,
Anguilla,AIA,"May 11, 2020",0,
Anguilla,AIA,"May 12, 2020",0,
Anguilla,AIA,"May 13, 2020",0,
Anguilla,AIA,"May 14, 2020",0,
Anguilla,AIA,"May 15, 2020",0,
Anguilla,AIA,"May 16, 2020",0,
Anguilla,AIA,"May 17, 2020",0,
Anguilla,AIA,"May 18, 2020",0,
Anguilla,AIA,"May 19, 2020",0,
Anguilla,AIA,"May 20, 2020",0,
Anguilla,AIA,"May 21, 2020",0,
Anguilla,AIA,"May 22, 2020",0,
Anguilla,AIA,"May 23, 2020",0,
Anguilla,AIA,"May 24, 2020",0,
Anguilla,AIA,"May 25, 2020",0,
Anguilla,AIA,"May 26, 2020",0,
Anguilla,AIA,"May 27, 2020",0,
Anguilla,AIA,"May 28, 2020",0,
Anguilla,AIA,"May 29, 2020",0,
Anguilla,AIA,"May 30, 2020",0,
Anguilla,AIA,"May 31, 2020",0,
Anguilla,AIA,"Jun 1, 2020",0,
Anguilla,AIA,"Jun 2, 2020",0,
Anguilla,AIA,"Jun 3, 2020",0,
Anguilla,AIA,"Jun 4, 2020",0,
Anguilla,AIA,"Jun 5, 2020",0,
Anguilla,AIA,"Jun 6, 2020",0,
Anguilla,AIA,"Jun 7, 2020",0,
Anguilla,AIA,"Jun 8, 2020",0,
Anguilla,AIA,"Jun 9, 2020",0,
Anguilla,AIA,"Jun 10, 2020",0,
Anguilla,AIA,"Jun 11, 2020",0,
Anguilla,AIA,"Jun 12, 2020",0,
Anguilla,AIA,"Jun 13, 2020",0,
Anguilla,AIA,"Jun 14, 2020",0,
Antigua and Barbuda,ATG,"Mar 23, 2020",0,
Antigua and Barbuda,ATG,"Mar 24, 2020",0,
Antigua and Barbuda,ATG,"Mar 25, 2020",0.4,
Antigua and Barbuda,ATG,"Mar 26, 2020",0.33333,
Antigua and Barbuda,ATG,"Mar 27, 2020",0.85714,
Antigua and Barbuda,ATG,"Mar 28, 2020",0.85714,
Antigua and Barbuda,ATG,"Mar 29, 2020",0.85714,
Antigua and Barbuda,ATG,"Mar 30, 2020",0.85714,
Antigua and Barbuda,ATG,"Mar 31, 2020",0.85714,
Antigua and Barbuda,ATG,"Apr 1, 2020",0.57143,
Antigua and Barbuda,ATG,"Apr 2, 2020",0.57143,
Antigua and Barbuda,ATG,"Apr 3, 2020",0.28571,
Antigua and Barbuda,ATG,"Apr 4, 2020",1.14286,
Antigua and Barbuda,ATG,"Apr 5, 2020",1.14286,
Antigua and Barbuda,ATG,"Apr 6, 2020",1.14286,
Antigua and Barbuda,ATG,"Apr 7, 2020",1.14286,
Antigua and Barbuda,ATG,"Apr 8, 2020",1.14286,
Antigua and Barbuda,ATG,"Apr 9, 2020",1.14286,
Antigua and Barbuda,ATG,"Apr 10, 2020",1.42857,
Antigua and Barbuda,ATG,"Apr 11, 2020",0.85714,
Antigua and Barbuda,ATG,"Apr 12, 2020",0.85714,
Antigua and Barbuda,ATG,"Apr 13, 2020",0.85714,
Antigua and Barbuda,ATG,"Apr 14, 2020",1.14286,
Antigua and Barbuda,ATG,"Apr 15, 2020",1.14286,
Antigua and Barbuda,ATG,"Apr 16, 2020",1.14286,
Antigua and Barbuda,ATG,"Apr 17, 2020",0.57143,
Antigua and Barbuda,ATG,"Apr 18, 2020",0.28571,
Antigua and Barbuda,ATG,"Apr 19, 2020",0.28571,
Antigua and Barbuda,ATG,"Apr 20, 2020",0.28571,
Antigua and Barbuda,ATG,"Apr 21, 2020",0,
Antigua and Barbuda,ATG,"Apr 22, 2020",0.14286,
Antigua and Barbuda,ATG,"Apr 23, 2020",0.14286,
Antigua and Barbuda,ATG,"Apr 24, 2020",0.14286,
Antigua and Barbuda,ATG,"Apr 25, 2020",0.14286,
Antigua and Barbuda,ATG,"Apr 26, 2020",0.14286,
Antigua and Barbuda,ATG,"Apr 27, 2020",0.14286,
Antigua and Barbuda,ATG,"Apr 28, 2020",0.14286,
Antigua and Barbuda,ATG,"Apr 29, 2020",0,
Antigua and Barbuda,ATG,"Apr 30, 2020",0,
Antigua and Barbuda,ATG,"May 1, 2020",0,
Antigua and Barbuda,ATG,"May 2, 2020",0.14286,
Antigua and Barbuda,ATG,"May 3, 2020",0.14286,
Antigua and Barbuda,ATG,"May 4, 2020",0.14286,
Antigua and Barbuda,ATG,"May 5, 2020",0.14286,
Antigua and Barbuda,ATG,"May 6, 2020",0.14286,
Antigua and Barbuda,ATG,"May 7, 2020",0.14286,
Antigua and Barbuda,ATG,"May 8, 2020",0.14286,
Antigua and Barbuda,ATG,"May 9, 2020",0,
Antigua and Barbuda,ATG,"May 10, 2020",0,
Antigua and Barbuda,ATG,"May 11, 2020",0,
Antigua and Barbuda,ATG,"May 12, 2020",0,
Antigua and Barbuda,ATG,"May 13, 2020",0,
Antigua and Barbuda,ATG,"May 14, 2020",0,
Antigua and Barbuda,ATG,"May 15, 2020",0,
Antigua and Barbuda,ATG,"May 16, 2020",0,
Antigua and Barbuda,ATG,"May 17, 2020",0,
Antigua and Barbuda,ATG,"May 18, 2020",0,
Antigua and Barbuda,ATG,"May 19, 2020",0,
Antigua and Barbuda,ATG,"May 20, 2020",0,
Antigua and Barbuda,ATG,"May 21, 2020",0,
Antigua and Barbuda,ATG,"May 22, 2020",0,
Antigua and Barbuda,ATG,"May 23, 2020",0,
Antigua and Barbuda,ATG,"May 24, 2020",0,
Antigua and Barbuda,ATG,"May 25, 2020",0,
Antigua and Barbuda,ATG,"May 26, 2020",0,
Antigua and Barbuda,ATG,"May 27, 2020",0,
Antigua and Barbuda,ATG,"May 28, 2020",0,
Antigua and Barbuda,ATG,"May 29, 2020",0,
Antigua and Barbuda,ATG,"May 30, 2020",0,
Antigua and Barbuda,ATG,"May 31, 2020",0,
Antigua and Barbuda,ATG,"Jun 1, 2020",0,
Antigua and Barbuda,ATG,"Jun 2, 2020",0,
Antigua and Barbuda,ATG,"Jun 3, 2020",0,
Antigua and Barbuda,ATG,"Jun 4, 2020",0.14286,
Antigua and Barbuda,ATG,"Jun 5, 2020",0.14286,
Antigua and Barbuda,ATG,"Jun 6, 2020",0.14286,
Antigua and Barbuda,ATG,"Jun 7, 2020",0.14286,
Antigua and Barbuda,ATG,"Jun 8, 2020",0.14286,
Antigua and Barbuda,ATG,"Jun 9, 2020",0.14286,
Antigua and Barbuda,ATG,"Jun 10, 2020",0.14286,
Antigua and Barbuda,ATG,"Jun 11, 2020",0,
Antigua and Barbuda,ATG,"Jun 12, 2020",0,
Antigua and Barbuda,ATG,"Jun 13, 2020",0,
Antigua and Barbuda,ATG,"Jun 14, 2020",0,
Argentina,ARG,"Mar 4, 2020",,-19
Argentina,ARG,"Mar 5, 2020",,-18
Argentina,ARG,"Mar 6, 2020",,-17
Argentina,ARG,"Mar 7, 2020",2.66667,-16
Argentina,ARG,"Mar 8, 2020",2.25,-15
Argentina,ARG,"Mar 9, 2020",2.4,-14
Argentina,ARG,"Mar 10, 2020",2.4,-13
Argentina,ARG,"Mar 11, 2020",3.6,-12
Argentina,ARG,"Mar 12, 2020",3.6,-11
Argentina,ARG,"Mar 13, 2020",5.8,-10
Argentina,ARG,"Mar 14, 2020",5.2,-9
Argentina,ARG,"Mar 15, 2020",7.2,-8
Argentina,ARG,"Mar 16, 2020",8.8,-7
Argentina,ARG,"Mar 17, 2020",8.83333,-6
Argentina,ARG,"Mar 18, 2020",10,-5
Argentina,ARG,"Mar 19, 2020",11.14286,-4
Argentina,ARG,"Mar 20, 2020",13.85714,-3
Argentina,ARG,"Mar 21, 2020",17.71429,-2
Argentina,ARG,"Mar 22, 2020",25.71429,-1
Argentina,ARG,"Mar 23, 2020",30,0
Argentina,ARG,"Mar 24, 2020",33.71429,1
Argentina,ARG,"Mar 25, 2020",44,2
Argentina,ARG,"Mar 26, 2020",57.85714,3
Argentina,ARG,"Mar 27, 2020",65.85714,4
Argentina,ARG,"Mar 28, 2020",76,5
Argentina,ARG,"Mar 29, 2020",74.28571,6
Argentina,ARG,"Mar 30, 2020",79.14286,7
Argentina,ARG,"Mar 31, 2020",95,8
Argentina,ARG,"Apr 1, 2020",82.71429,9
Argentina,ARG,"Apr 2, 2020",90.14286,10
Argentina,ARG,"Apr 3, 2020",77.71429,11
Argentina,ARG,"Apr 4, 2020",82.14286,12
Argentina,ARG,"Apr 5, 2020",100.85714,13
Argentina,ARG,"Apr 6, 2020",104.85714,14
Argentina,ARG,"Apr 7, 2020",94.57143,15
Argentina,ARG,"Apr 8, 2020",107,16
Argentina,ARG,"Apr 9, 2020",94.57143,17
Argentina,ARG,"Apr 10, 2020",108.71429,18
Argentina,ARG,"Apr 11, 2020",101.42857,19
Argentina,ARG,"Apr 12, 2020",98,20
Argentina,ARG,"Apr 13, 2020",92.71429,21
Argentina,ARG,"Apr 14, 2020",92,22
Argentina,ARG,"Apr 15, 2020",102.42857,23
Argentina,ARG,"Apr 16, 2020",91,24
Argentina,ARG,"Apr 17, 2020",95.14286,25
Argentina,ARG,"Apr 18, 2020",97.57143,26
Argentina,ARG,"Apr 19, 2020",98.71429,27
Argentina,ARG,"Apr 20, 2020",103.85714,28
Argentina,ARG,"Apr 21, 2020",106.85714,29
Argentina,ARG,"Apr 22, 2020",100,30
Argentina,ARG,"Apr 23, 2020",120.57143,31
Argentina,ARG,"Apr 24, 2020",123.28571,32
Argentina,ARG,"Apr 25, 2020",109.28571,33
Argentina,ARG,"Apr 26, 2020",134.14286,34
Argentina,ARG,"Apr 27, 2020",119.57143,35
Argentina,ARG,"Apr 28, 2020",138.57143,36
Argentina,ARG,"Apr 29, 2020",140.28571,37
Argentina,ARG,"Apr 30, 2020",142.28571,38
Argentina,ARG,"May 1, 2020",141.71429,39
Argentina,ARG,"May 2, 2020",156.57143,40
Argentina,ARG,"May 3, 2020",128.71429,41
Argentina,ARG,"May 4, 2020",143.28571,42
Argentina,ARG,"May 5, 2020",126.28571,43
Argentina,ARG,"May 6, 2020",127.57143,44
Argentina,ARG,"May 7, 2020",131.85714,45
Argentina,ARG,"May 8, 2020",134.71429,46
Argentina,ARG,"May 9, 2020",154.14286,47
Argentina,ARG,"May 10, 2020",156.42857,48
Argentina,ARG,"May 11, 2020",143.71429,49
Argentina,ARG,"May 12, 2020",163.85714,50
Argentina,ARG,"May 13, 2020",220.42857,51
Argentina,ARG,"May 14, 2020",238.71429,52
Argentina,ARG,"May 15, 2020",251.85714,53
Argentina,ARG,"May 16, 2020",266.85714,54
Argentina,ARG,"May 17, 2020",289.85714,55
Argentina,ARG,"May 18, 2020",288,56
Argentina,ARG,"May 19, 2020",333.85714,57
Argentina,ARG,"May 20, 2020",320.85714,58
Argentina,ARG,"May 21, 2020",343.42857,59
Argentina,ARG,"May 22, 2020",399.57143,60
Argentina,ARG,"May 23, 2020",452.85714,61
Argentina,ARG,"May 24, 2020",506.85714,62
Argentina,ARG,"May 25, 2020",610.14286,63
Argentina,ARG,"May 26, 2020",608.14286,64
Argentina,ARG,"May 27, 2020",631.28571,65
Argentina,ARG,"May 28, 2020",664.28571,66
Argentina,ARG,"May 29, 2020",681.57143,67
Argentina,ARG,"May 30, 2020",681.42857,68
Argentina,ARG,"May 31, 2020",694.42857,69
Argentina,ARG,"Jun 1, 2020",682.14286,70
Argentina,ARG,"Jun 2, 2020",683.85714,71
Argentina,ARG,"Jun 3, 2020",727.28571,72
Argentina,ARG,"Jun 4, 2020",762.14286,73
Argentina,ARG,"Jun 5, 2020",652.28571,74
Argentina,ARG,"Jun 6, 2020",802.57143,75
Argentina,ARG,"Jun 7, 2020",829.42857,76
Argentina,ARG,"Jun 8, 2020",849,77
Argentina,ARG,"Jun 9, 2020",886.42857,78
Argentina,ARG,"Jun 10, 2020",920.28571,79
Argentina,ARG,"Jun 11, 2020",961.71429,80
Argentina,ARG,"Jun 12, 2020",1157.85714,81
Argentina,ARG,"Jun 13, 2020",1103.85714,82
Argentina,ARG,"Jun 14, 2020",1182.14286,83
Armenia,ARM,"Jan 2, 2020",0,-86
Armenia,ARM,"Jan 3, 2020",0,-85
Armenia,ARM,"Jan 4, 2020",0,-84
Armenia,ARM,"Jan 5, 2020",0,-83
Armenia,ARM,"Jan 6, 2020",0,-82
Armenia,ARM,"Jan 7, 2020",0,-81
Armenia,ARM,"Jan 8, 2020",0,-80
Armenia,ARM,"Jan 9, 2020",0,-79
Armenia,ARM,"Jan 10, 2020",0,-78
Armenia,ARM,"Jan 11, 2020",0,-77
Armenia,ARM,"Jan 12, 2020",0,-76
Armenia,ARM,"Jan 13, 2020",0,-75
Armenia,ARM,"Jan 14, 2020",0,-74
Armenia,ARM,"Jan 15, 2020",0,-73
Armenia,ARM,"Jan 16, 2020",0,-72
Armenia,ARM,"Jan 17, 2020",0,-71
Armenia,ARM,"Jan 18, 2020",0,-70
Armenia,ARM,"Jan 19, 2020",0,-69
Armenia,ARM,"Jan 20, 2020",0,-68
Armenia,ARM,"Jan 21, 2020",0,-67
Armenia,ARM,"Jan 22, 2020",0,-66
Armenia,ARM,"Jan 23, 2020",0,-65
Armenia,ARM,"Jan 24, 2020",0,-64
Armenia,ARM,"Jan 25, 2020",0,-63
Armenia,ARM,"Jan 26, 2020",0,-62
Armenia,ARM,"Jan 27, 2020",0,-61
Armenia,ARM,"Jan 28, 2020",0,-60
Armenia,ARM,"Jan 29, 2020",0,-59
Armenia,ARM,"Jan 30, 2020",0,-58
Armenia,ARM,"Jan 31, 2020",0,-57
Armenia,ARM,"Feb 1, 2020",0,-56
Armenia,ARM,"Feb 2, 2020",0,-55
Armenia,ARM,"Feb 3, 2020",0,-54
Armenia,ARM,"Feb 4, 2020",0,-53
Armenia,ARM,"Feb 5, 2020",0,-52
Armenia,ARM,"Feb 6, 2020",0,-51
Armenia,ARM,"Feb 7, 2020",0,-50
Armenia,ARM,"Feb 8, 2020",0,-49
Armenia,ARM,"Feb 9, 2020",0,-48
Armenia,ARM,"Feb 10, 2020",0,-47
Armenia,ARM,"Feb 11, 2020",0,-46
Armenia,ARM,"Feb 12, 2020",0,-45
Armenia,ARM,"Feb 13, 2020",0,-44
Armenia,ARM,"Feb 14, 2020",0,-43
Armenia,ARM,"Feb 15, 2020",0,-42
Armenia,ARM,"Feb 16, 2020",0,-41
Armenia,ARM,"Feb 17, 2020",0,-40
Armenia,ARM,"Feb 18, 2020",0,-39
Armenia,ARM,"Feb 19, 2020",0,-38
Armenia,ARM,"Feb 20, 2020",0,-37
